source,source_job_id,job_title,company,location,location_area,searched_location,latitude,longitude,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,description,created,redirect_url,profession_category,search_term
Adzuna,3262154969,Frontend Developer (React.js),The Hub,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1000000.0,1500000.0,0,,full_time,IT Jobs,"We are looking for a skilled react.js developer to join our front-end development team. In this role, you will be responsible for developing and implementing user interface components using React.js concepts. You will also be responsible for profiling and improving front-end performance and documenting our front-end codebase. React.js Developer Responsibilities: Reviewing application requirements and interface designs. Identifying web-based user interactions. Developing and implementing highly …",2022-06-26T06:20:48Z,https://www.adzuna.in/details/3262154969?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,5774238653,Senior Frontend Developer - GFU,Getinz Techno Services,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Key Responsibilities: Frontend Architecture Design : Focuses on designing the front-end architecture and ensuring its scalability, which is crucial for long-term product growth. New Features Development : Emphasizes driving innovation by developing new features. High-Quality Code : Encourages the writing of high-performing, clean, and maintainable code. Code reviews are also a key part of this role. Cross-Disciplinary Collaboration : Involvement in collaboration with business stakeholders and o…",2026-06-24T07:24:16Z,https://www.adzuna.in/details/5774238653?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,3827529565,Frontend Developer - Lead Software Engineer,Freshworks,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,2000000.0,4000000.0,0,,full_time,IT Jobs,"Who are we? Within Freshworks, our team is known by many names Frontend CoE, Frontend Platforms, and Frontend Experts, to name a few. Our team is a group of experienced individuals who have built multiple products and scaled them to be highly performant. We help develop tools and infrastructure services for the frontend tech stack that enables our product teams to produce consistent and scalable applications on the web. Our goal is clear and straightforward which is to create the next generatio…",2023-01-06T06:19:05Z,https://www.adzuna.in/details/3827529565?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,5831396212,Senior Frontend - React.js Developer,InfoBeans Systems India Private Limited,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Task Description: The role needed for the growing demands from DPDHL business units in Gen-AI Solutions UI features and functionalities. Also, it is critical to have this senior frontend developer role in Gen-AI Solutions to balance the workload of production critical issues. Work Result: UI development in GenAI Solutions Skill Area: Application Development Technology: React Proficiency - Technology: Expert Secondary Skill Area: Artificial Intelligence Secondary Technology: Natural Language Pro…",2026-08-07T07:26:58Z,https://www.adzuna.in/details/5831396212?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,4801379101,Back-End Developer,Alfheimr Technologies,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"We are looking out for passionate & curious Backend developers to come together for developing innovative & efficient Human-CENTRIC software products. Responsibilities: Work with the product manager & design team to understand the project mission, the user flow & technical project requirements, before stepping into development. Work with the team and stakeholders in the Agile model of product development. Ship efficient APIs as required by the Frontend developers. Write modular and reusable API…",2024-07-31T03:01:11Z,https://www.adzuna.in/details/4801379101?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,4686701224,Core Java Developer,,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Core Java Developer (Backend) With hands on exp. in Spring, Struts, Hibernate and Mongo DB Angular Developer (Java frontend Developer) Need to be very strong in Angular JS and Java frontend tools (HTML and CSS and Javascript and jquery)",2024-05-10T07:38:24Z,https://www.adzuna.in/details/4686701224?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,5461968196,Three js Developer,Hexr Factory Immersive Tech,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,300000.0,500000.0,0,,full_time,IT Jobs,"We’re Hiring – Frontend Developer (3.js) Location: Chennai Experience: 0–1 Years At Hexr Factory, we are always exploring the possibilities to bridge the physical and digital worlds. We design and build Metaverse and Digital Twin technologies for the future of industry and entertainment. We are looking for a Frontend Developer (3.js) to join our team in Chennai. The role involves designing, building, and configuring applications to meet business and application requirements using React Three Fi…",2025-10-24T09:28:10Z,https://www.adzuna.in/details/5461968196?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,5823139075,"Software Engineer, Senior (Java React)",MicroStrategy India,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Job Description Location: Chennai (WFO – Monday to Friday) Experience: 6 – 8 years Job Type: Full-time | Immediate joiners preferred Role Summary: We are seeking a Senior Software Engineer to lead web application development projects. The ideal candidate should have expertise in Java/ Python and React, HTML, CSS, TypeScript, and cloud platforms like AWS, Azure, or GCP. Key Responsibilities: • Lead the design and development of scalable web applications. • Architect backend solutions using Java …",2026-08-01T07:14:03Z,https://www.adzuna.in/details/5823139075?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,5473694137,Full Stack Developer,BigRio,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,3500000.0,4000000.0,0,,full_time,IT Jobs,"Job Title: Full Stack/ Frontend Developer Location: Chennai, India Duration: Full-Time Position Overview We are seeking an experienced and motivated Full Stack/ Frontend Developer to join our innovative team. If you are passionate about coding, problem-solving, and building intuitive user interfaces, we would love to hear from you! In this role, you’ll work closely with back-end developers and UX/UI designers to deliver exceptional web applications for the higher education sector. Key Responsib…",2025-11-01T06:49:00Z,https://www.adzuna.in/details/5473694137?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,4646027636,Senior Software Developer,Kone,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1200000.0,2200000.0,0,,full_time,IT Jobs,"Good to have would be AWS Architect Certification. Must Have NodeJS / TypeScript experience 3 years AWS experience 3 years using AWS SDK Lamba API Gateway Event based architecture like Kinesis, MSK (Kafka) Database Sql / NoSql Considered a plus: Frontend development React / Angular AWS IoT Core, Kafka, Kinesis Elastic Search Should have experience in Device Provisioning / Device management with PKI (Public Key Infrastructure) Skills:- React.js and Angular (2)",2024-04-12T18:25:42Z,https://www.adzuna.in/details/4646027636?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,5850380131,Senior Frontend Engineer - DICOM Expert,Qure Ai,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,Key Responsibilities Develop and maintain robust frontend components: Utilize React.js and Next.js to create scalable and reliable frontend features. Ensure adherence to best practices for code quality and performance. Translate UI/UX designs: Collaborate closely with design teams to implement visually appealing and user-friendly frontend elements. Pay attention to detail to ensure accurate translation of designs. Improve DICOM viewer experience: Collaborate closely with design and engineering …,2026-08-21T07:40:03Z,https://www.adzuna.in/details/5850380131?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,5834751082,Java FSD,Virtusa Referral Program,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"experience in Software development with a deep understanding of Core Java, Strong hands-on experience in Java.Extensive backend development experience Frontend developer with UI Design experienceAdvanced knowledge of Angular 12, HTML, CSS Framework, jQuery, JavaScript/TypeScriptAbility to lead other developers for UI development work Good experience in Oracle DBAble to work independently.Design, develop, and maintain web applications using Java, Angular and other relevant technologies Write cle…",2026-08-09T20:47:33Z,https://www.adzuna.in/details/5834751082?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,5848053918,Senior React JS developer,TVS Next,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"Senior React JS Developer Experience: 5 Years Location: Chennai About The Job We are looking for a Senior React JS Developer with 5 years of experience in frontend development and strong hands-on expertise in React, JavaScript, TypeScript, HTML5, and CSS3 . The ideal candidate should have experience building scalable, responsive, and high-performance frontend applications , with strong exposure to frontend architecture, reusable components, API integration, and modern engineering practices. Wha…",2026-08-19T16:03:20Z,https://www.adzuna.in/details/5848053918?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,4838059977,Java/ Golang Backend Developer,Pluginlive,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1500000.0,2700000.0,0,,full_time,IT Jobs,"Design and Develop: Architect, design, and implement high-performance Java-based backend services and applications. Code Quality: Write clean, efficient, and well-documented code following industry best practices and coding standards. Technical Leadership: Provide technical guidance and mentorship to junior developers, promoting best practices and fostering a collaborative environment. Collaboration: Work closely with frontend developers, product managers, and other stakeholders to understand r…",2024-08-24T11:26:15Z,https://www.adzuna.in/details/4838059977?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,5314054005,fullstack java devloper,Umanist Business Consulting,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1000000.0,1600000.0,0,,full_time,IT Jobs,"Job Title : Java Full Stack Engineer Job Summary : We are seeking a highly skilled Java Full Stack Engineer to join our dynamic development team. In this role, you will be responsible for designing, developing, and maintaining both frontend and backend components of our applications using Java and associated technologies. You will collaborate with cross-functional teams to deliver robust, scalable, and high-performing software solutions that meet our business needs. The ideal candidate will hav…",2025-07-21T05:27:56Z,https://www.adzuna.in/details/5314054005?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,4838059989,Senior Fullstack Developer,Pluginlive,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1500000.0,2700000.0,0,,full_time,IT Jobs,"Architect and Develop: Design, implement, and maintain high-performance backend services using Java/Golang and intuitive frontend interfaces using React. Technical Leadership: Provide technical guidance and mentorship to junior developers, promoting best practices and fostering a collaborative environment. Code Quality: Write clean, efficient, and well-documented code following industry best practices and coding standards. Collaboration: Work with backend developers, frontend developers, produc…",2024-08-24T11:26:15Z,https://www.adzuna.in/details/4838059989?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,5778434254,Software Architect,Foundever,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Role & responsibilities Experience Target (in this job or a related function/field): 10 years progressive experience within an IT development organization(s) required 8 years software engineering experience required 5 years experience with a 24x7 development/support organization desired Skills: (identify essential skills required that enable success in performing this job) Required (10 years ) Highly skilled in various architectures including Microsoft .Net framework, C#, Asp.Net Core with MVC …",2026-06-27T07:25:36Z,https://www.adzuna.in/details/5778434254?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,5848974219,.Net Developer,Kavi Software Technologies Private Limited,"Ekkaduthangal, Chennai","['India', 'Tamil Nadu', 'Chennai', 'Ekkaduthangal']",chennai,13.02149,80.20276,,,0,permanent,,IT Jobs,"We are looking for a skilled .NET Backend Developer with strong experience in developing scalable and reliable backend applications. The primary focus of this role will be on C#, .NET/.NET Core, ASP.NET Core, REST APIs, and SQL Server . Candidates with basic to moderate exposure to frontend technologies such as Angular, React, JavaScript, TypeScript, HTML, and CSS will be preferred. This is an ideal opportunity for a strong backend developer who has some understanding of full-stack development …",2026-08-20T05:01:26Z,https://www.adzuna.in/details/5848974219?utm_medium=api&utm_source=10d03a1b,IT & Software,frontend developer
Adzuna,3290772406,Backend developer,Fieldproxy,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1000000.0,1500000.0,0,,full_time,IT Jobs,Fieldproxy is a no-code workflow tool that lets anyone with a field team quickly build applications to efficiently manage their field operations. We are a YC-funded startup (W22) and are backed by some of the leading venture funds & angels in India & US. We are looking for Backend Developer to join our team. Fieldproxy is the first of its kind product in the space - and we are looking for out of the box thinkers with original thought process and lateral thinking. The code you ship will be used…,2022-07-05T06:41:27Z,https://www.adzuna.in/details/3290772406?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,5613293825,Backend Developer,Shortcastle Technologies,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,0.0,1600000.0,0,,full_time,IT Jobs,"We are looking for a strong backend developer with good experience in AWS. Should be able to write solid and clean code. Should be good with algorithms and architecture. Skills:- NodeJS (Node.js), Amazon Web Services (AWS) and PostgreSQL",2026-02-04T12:04:11Z,https://www.adzuna.in/details/5613293825?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,5202607072,Backend Developer,Linarc Inc,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1500000.0,3500000.0,0,,full_time,IT Jobs,"What We’re Looking For 4 years of backend development experience in scalable web applications. Strong expertise in Python , Django ORM, and RESTful API design. Familiarity with relational databases like PostgreSQL and My SQL databases Comfortable working in a startup environment with multiple priorities. Understanding of cloud-native architectures and SaaS models. Strong ownership mindset and ability to work with minimal supervision. Excellent communication and teamwork skills. Skills:- Python …",2025-05-17T04:54:53Z,https://www.adzuna.in/details/5202607072?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,4216428234,Backend developer,Remitbee,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1000000.0,1800000.0,0,,full_time,IT Jobs,"JOB DESCRIPTION: BACKEND DEVELOPER Do you want to work in a fast growing company by doing meaningful work and have fun doing it? Remitbee, a FinTech with headquarters in Canada and office in Chennai is seeking a skilled Backend developer with experience in Node JS. Individuals who apply for Remitbee careers should be passionate about tech and driven towards innovating the industry further with the Remitbee team. This position will be based out of Chennai or Remote. This position also comes with…",2023-07-21T13:24:50Z,https://www.adzuna.in/details/4216428234?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,5778434242,Backend Developer,Foundever,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Role & responsibilities Minimum 3-5years prior experience in back end engineering Dealing with ambiguity - pull apart complex, and solve them. Expertise, primarily, in NodeJS with experience in other languages like Python and PHP, a bonus Proficient in API design using RESTful techniques and/or GraphQL Knowledge of modern JavaScript (ES6-2022) and TypeScript Solid understanding of JavaScript backend frameworks like NestJS and Bookshelf An appreciation of data structure and database design Exper…",2026-06-27T07:25:36Z,https://www.adzuna.in/details/5778434242?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,5778434253,Backend Developer,Foundever,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"JD Role & responsibilities Minimum 3-5 years prior experience in back end engineering Dealing with ambiguity - pull apart complex, and solve them. Expertise, primarily, in NodeJS with experience in other languages like Python and PHP, a bonus Proficient in API design using RESTful techniques and/or GraphQL Knowledge of modern JavaScript (ES6-2022) and TypeScript Solid understanding of JavaScript backend frameworks like NestJS and Bookshelf An appreciation of data structure and database design E…",2026-06-27T07:25:36Z,https://www.adzuna.in/details/5778434253?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,5835481585,Backend developer,HTC Global Services,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"Job Description About the Role: We are looking for a skilled Backend Developer with strong expertise in .NET Core (v10), REST API development, and Azure cloud services. The ideal candidate will be responsible for designing and building scalable backend systems, ensuring high performance, security, and seamless integration with frontend and external systems. Experience in Life Insurance platforms will be an added advantage. Requirements Design, develop, and maintain backend services using .NET C…",2026-08-10T16:02:27Z,https://www.adzuna.in/details/5835481585?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,5763918735,Backend Developer,Twixor,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"Company Overview Twixor specializes in enabling enterprises to engage customers over preferred social and messaging channels, thereby structuring unstructured mediums. With headquarters in Singapore and offices across India, Twixor leverages intelligent business process automation to enhance digital customer journeys for several industries, including banking, insurance, retail, and more. Renowned for our patented low-code Digital Process Automation, we serve a global client base, including Fort…",2026-06-15T06:00:26Z,https://www.adzuna.in/details/5763918735?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,3003838367,Backend Developer,silverlineswap,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,500000.0,540000.0,0,,full_time,IT Jobs,"QUALIFICATION Bachelor's or Master's degree in Computer Science, Information Systems, or equivalent. EXPERIENCE – 2 to 5 years CTC - UPTO 5.4L P.A. JOB DESCRIPTION We are looking for a backend developer who will be responsible for designing, implementing, and supporting a distributed blockchain-based network. Your primary responsibility will be analysing requirements, designing Blockchain technology around a certain business model, and the building and launching of a blockchain network. You wil…",2022-03-28T05:12:49Z,https://www.adzuna.in/details/3003838367?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,3151738842,Backend Developer,Tagalys,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,600000.0,1500000.0,0,,full_time,IT Jobs,"About Tagalys Tagalys provides intelligent merchandising solutions to mid-sized e-commerce brands around the world, like LEGO, Fila, Crocs, Tink, Ana Luisa, Ritu Kumar, EQVVS, Lack of Color, and Apollo 247. Our products include category merchandising tools, search, recommendations, and a full analytics suite. Over the last three years, we have scaled from a two-person founding team to over 15 people. During this time, we’ve received amazing customer reviews on the quality of the product, and ou…",2022-05-20T05:38:01Z,https://www.adzuna.in/details/3151738842?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,4988851161,Backend Developer,Kaleidofin,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"We are seeking extremely smart programmers who are gung ho about building large scale systems that are going to have a big impact on millions of customers. Responsibilities: Design and develop products by working closely with business team. Gain experience with hands on coding and independent ownership of software components. Build performant, scalable, enterprise ready back end architectures that can support millions of users in parallel. Follow strong engineering best practices and champion t…",2024-12-25T11:57:27Z,https://www.adzuna.in/details/4988851161?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,5741057975,Backend Developer,INFOSUN TECHNOLOGY,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,600000.0,1000000.0,0,,full_time,IT Jobs,"Key Responsibilities Design, develop, and maintain scalable backend applications using Java and Spring Boot. Develop and maintain RESTful APIs following best practices. Implement API versioning strategies to support backward compatibility. Create and maintain API documentation using Swagger/OpenAPI. Implement Spring Transaction Management to ensure data integrity Use Spring Data JPA for database interactions and ORM mapping Write efficient SQL queries and optimize database performance Implement…",2026-05-26T12:48:06Z,https://www.adzuna.in/details/5741057975?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,2691494097,Backend Developer,QuantumHunts,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,600000.0,800000.0,0,,full_time,IT Jobs,"- Familiar with UI layouts, SASS, bootstrap, and the CSS GRID system -High levelof experience working in Node JS - Proficient with JavaScript frameworks such as jQuery, Angular et al - Experience debugging using popular JavaScript-based tools like Chrome Developer Console - Passionate to create good design and usability - A team player with good communication skills - Experience with React is an added advantage Skills:- Javascript, NodeJS (Node.js), SASS, Bootstrap, jQuery and User Interface (U…",2021-11-30T02:27:58Z,https://www.adzuna.in/details/2691494097?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,1171506767,Backend Developer,StuCred,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,400000.0,800000.0,0,,full_time,IT Jobs,"We are looking for a motivated and talented MEAN Stack Developer to join our talented and fun dream team. Must have: Previous working experience as a Full-stack Developer for 4 years with a minimum one-year experience with MEAN Full stack paradigm. In depth knowledge of NodeJS, ExpressJS, AngularJS and MongoDB. Experience implementing applications using Angular 4. Experience creating front end applications using HTML5, Angular. Experience in coding back end applications using Node.js and MongoD…",2019-06-05T21:12:02Z,https://www.adzuna.in/details/1171506767?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,2949200271,Backend Developer,Anika Technologies,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1000000.0,1500000.0,0,,full_time,IT Jobs,"Please find below the JD for Mean Stack / Full Stack Developer About the Company ""RAP - Rapid Acceleration Partners"" provides practical AI solutions for digital business transformation. With a view to democratize AI, RAP has developed RAPFlow - an AI orchestration platform for building content intelligence solutions and RAPBot - an RPA tool for end-to-end automation. RAP’s vision is to provide a unified Intelligent Process Automation platform centered around Computer Vision and Natural Language…",2022-03-06T05:08:31Z,https://www.adzuna.in/details/2949200271?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,5297187004,Backend Developer,Girmiti Software,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,700000.0,1400000.0,0,,full_time,IT Jobs,"Proficient in Golang, Python, Java, C++, or Ruby (at least one) Strong grasp of system design , data structures , and algorithms Experience with RESTful APIs , relational and NoSQL databases Proven ability to mentor developers and drive quality delivery Track record of building high-performance, scalable systems Excellent communication and problem-solving skills Experience in consulting or contractor roles is a plus Skills:- Go Programming (Golang), Python and Java",2025-07-11T07:43:22Z,https://www.adzuna.in/details/5297187004?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,4514376550,Backend Developer,Qrata,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,Engineering Jobs,"Rocketlane is building a unified workspace that enables customers to collaborate on onboarding projects. Rocketlane streamlines work collaboration and communication with customers across projects, both real-time or async. It features visibility, consistency, customer experience, collaboration, and productivity. It was launched in 2020 and is based in Walnut, California, United States. Skills:- J2EE, Spring Boot and Hibernate (Java)",2024-01-07T15:08:03Z,https://www.adzuna.in/details/4514376550?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,4990143347,Backend Developer,Wedding Wishlist,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,300000.0,1200000.0,0,,full_time,IT Jobs,"What are we looking for? : - Experience of upto 3 years in PHP or other backend programming languages. - Understanding of MVC structures, OOPs concepts and Frameworks. - Experience working with Linux, Nginx or Apache and Git, REST APIs. - Experience with Third party API integrations and using various vendor libraries. - Have knowledge of Database schemas, structures and migrations. - Experience in Laravel would be a huge plus. What you will be doing?: - Collaborate with team members and solve n…",2024-12-27T12:08:14Z,https://www.adzuna.in/details/4990143347?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,4829260207,Backend Developer,Exeter Premedia Services,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,400000.0,1000000.0,0,contract,full_time,IT Jobs,"Job Description We are looking for a Software engineer to join our cutting-edge development team as it grows. We want someone who is comfortable asking “why?” The ideal candidate is a divergent thinker who understands industry best practices and has experience with multiple coding languages. They are a team player possessing strong analytical as well as technical skills, and are able to communicate the logic behind technical decisions to non-tech stakeholders. They must be comfortable working i…",2024-08-17T11:14:25Z,https://www.adzuna.in/details/4829260207?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,3463406788,Backend Developer,Klenty,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,500000.0,1200000.0,0,,full_time,IT Jobs,"Title: Node Js Developer Ideal candidates will have 1-3 years of experience in Node JS and AWS. Responsibilities: Translate application storyboards and use cases into functional applications Design, build and maintain efficient, reusable, and reliable Node JS code Ensure the best possible performance, quality, and responsiveness of applications Identify bottlenecks and bugs, and devise solutions to these problems, Help maintain code quality, organization, and automation. Triage and resolve comp…",2022-09-06T06:53:19Z,https://www.adzuna.in/details/3463406788?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,3335225618,Backend Developer,Zumen Software India Pvt Ltd,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,700000.0,1500000.0,0,,full_time,IT Jobs,"Company website : www.zumen.com Zumen is a Cloud-based Source-to-Pay software for product manufacturing companies.Zumen enables product manufacturing companies to digitize their direct sourcing and procurement, and manage every detail of the process in a transparent, collaborative platform. With Zumen’s part life cycle management, BOM interface, supplier base visibility and product cost management, companies can build an agile, resilient supply chain and get their products to market faster. Zum…",2022-07-21T06:34:37Z,https://www.adzuna.in/details/3335225618?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,2003486071,Backend Developer,Linarc Inc,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,0.0,600000.0,0,,full_time,IT Jobs,"Ideal candidate must have : - 2 years of experience in writing code - Ability to meet tight deadlines - Can work independently and be a team contributor - Must have good knowledge of Node, Python and Scripting languages - Experience in one or more of RDBMS - PostgreSQL, MySQL or Oracle - Experience with NoSQL and real-time DB - Firebase/Firestore or MongoDB - Must be able to write concise and high-quality API - Must be a quick learner, curious and ambitious Skills:- Python, PostgreSQL, NodeJS (…",2021-02-19T04:16:24Z,https://www.adzuna.in/details/2003486071?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,1555865784,Backend Developer,Getinz,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1200000.0,2800000.0,0,,full_time,IT Jobs,"9 years development experience in JAVA (using OO Design and Analysis, Design Patterns, etc.) High experience in Java 8 Required. 4 years’ experience building highly scalable, distributed and reliable Restful Web Services using Spring, Jersey, etc. Should have knowledge on Cloud applications preferably on AWS . Knowledge on building Front end applications using JavaScript, AngularJS, HTML5, CSS3. Experience with relational DBs like MySQL and NoSQL Database like MongoDB, Solr/Lucene will be a plu…",2020-05-27T21:10:44Z,https://www.adzuna.in/details/1555865784?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
Adzuna,2658062306,Backend Developer,Hunt & Badge Consulting Pvt Ltd,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1500000.0,3000000.0,0,,full_time,IT Jobs,"Interest in our tech stack ( Java or Scala, SQL Databases, NoSQL, Microservices, and AWS ) Strong computer science fundamentals with data structures, algorithms, various programming languages, distributed systems, etc. Understanding of engineering best practices—you constantly seek to improve engineering standards, tooling and processes Ability to write “good code” - easily understandable, secure and testable Comfortable helping drive technical decisions within our Engineering team Experience b…",2021-11-19T06:16:25Z,https://www.adzuna.in/details/2658062306?utm_medium=api&utm_source=10d03a1b,IT & Software,backend developer
